store_id,store_name,location_name
1608,CZALLA PUIMS LISI ,"Ponto de Táxi Shopping Santa Cruz, 2560, Rua Domingos de Morais, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04036-000, Brasil"
1609,SIRSUMG ,"Shopping Curitiba, 2300, Rua Brigadeiro Franco, Centro, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80250-130, Brasil"
1610,SIRSUMG ,"Festval Silva Jardim, Avenida Silva Jardim, Rebouças, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80230-000, Brasil"
1612,SIRSUMG ,"Park Shopping Barigüi, Rua Professor Pedro Viriato Parigot de Souza, Mossunguê, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80740-050, Brasil"
1620,META EASSU PURUMACU ,"Morumbi Shopping, 1089, Avenida Roque Petroni Júnior, Santo Amaro, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04707-900, Brasil"
1621,META EASSU PURUMACU ,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22640-120, Brasil"
1622,META EASSU PURUMACU ,"Rua Felisbela Gonçalves, Jardim Anália Franco, Vila Formosa, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03342-900, Brasil"
1629,SIRLE MUMUAS ,"Hospital Sancta Maggiore Paraíso, 1137, Rua Maestro Cardim, Bela Vista, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01323-001, Brasil"
1630,PIR DA URSI ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1632,GRUGIRO ,"Ponto de Táxi Shopping Santa Cruz, 2560, Rua Domingos de Morais, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04036-000, Brasil"
1633,PIRAGUAM,Coordenadas ausentes
1634,ITAOUS ,"Rua Engenheiro Enaldo Cravo Peixoto, Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20530-230, Brasil"
1635,PIPCIRM GIUARUM ,"Tietê Plaza Shopping, 1465, Avenida Raimundo Pereira de Magalhães, Grand Reserva Paulista, Pirituba, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05913-000, Brasil"
1636,PRUSUMA OUS IMSIS ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1641,CIRACIOU ,"Hospital Sancta Maggiore Paraíso, 1137, Rua Maestro Cardim, Bela Vista, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01323-001, Brasil"
1642,CIRACIOU ,"Morumbi Shopping, 1089, Avenida Roque Petroni Júnior, Santo Amaro, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04707-900, Brasil"
1647,CIRACIOU ,"Park Shopping Barigüi, Rua Professor Pedro Viriato Parigot de Souza, Mossunguê, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80740-050, Brasil"
1649,PIRPALA ,"Park Shopping Barigüi, Rua Professor Pedro Viriato Parigot de Souza, Mossunguê, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80740-050, Brasil"
1661,PUGUM ,"Park Shopping Barigüi, Rua Professor Pedro Viriato Parigot de Souza, Mossunguê, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80740-050, Brasil"
1664,SPILUMI ,"Shopping Cidade São Paulo, Rua São Carlos do Pinhal, Morro dos Ingleses, Bela Vista, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01405-000, Brasil"
1667,CLACAO SLARU ,"Park Shopping Barigüi, Rua Professor Pedro Viriato Parigot de Souza, Mossunguê, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80740-050, Brasil"
1674,VUSMUR ,"Morumbi Shopping, 1089, Avenida Roque Petroni Júnior, Santo Amaro, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04707-900, Brasil"
1679,CUMOIARAS ,"Ponto de Táxi Shopping Santa Cruz, 2560, Rua Domingos de Morais, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04036-000, Brasil"
1680,MAP MIP ,"Shopping Curitiba, 2300, Rua Brigadeiro Franco, Centro, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80250-130, Brasil"
1681,ZIM ME MUMEUR ,"Avenida Embaixador Abelardo Bueno, Barra Olímpica, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22775-039, Brasil"
1685,CUMOIARAS ,"Avenida Dom Hélder Câmara, Cachambi, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20771-310, Brasil"
1693,ACULIS MRAMIM ,"Ponto de Táxi Shopping Santa Cruz, 2560, Rua Domingos de Morais, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04036-000, Brasil"
1696,SUPUR GRALA,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1704,MIUMSAU ,"Shopping Vila Olímpia, 360, Rua Olimpíadas, Vila Olímpia, Itaim Bibi, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04551-000, Brasil"
1705,CIMRIM ,"Rua Engenheiro Enaldo Cravo Peixoto, Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20530-230, Brasil"
1721,CIRACIOU ,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22640-120, Brasil"
1723,CIRACIOU ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1728,PASCIAMU ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1729,CIRACIOU ,"Shopping Rio Design Barra, 7777, Avenida das Américas, Américas Park, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22793-081, Brasil"
1730,CIRACIOU ,"Rua Engenheiro Enaldo Cravo Peixoto, Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20530-230, Brasil"
1739,CIMRIM ,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22640-120, Brasil"
1745,PUGUM ,"Shopping Curitiba, 2300, Rua Brigadeiro Franco, Centro, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80250-130, Brasil"
1748,SSIRIVSGA ,"Hospital Sancta Maggiore Paraíso, 1137, Rua Maestro Cardim, Bela Vista, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01323-001, Brasil"
1772,IMIUGA VUGIMI ,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22640-120, Brasil"
1784,EURECA ,"Shopping Villa Lobos, 4777, Avenida Doutora Ruth Cardoso, Boaçava, Alto de Pinheiros, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05477-902, Brasil"
1787,GRUGIRO ,"Park Shopping Barigüi, Rua Professor Pedro Viriato Parigot de Souza, Mossunguê, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80740-050, Brasil"
1792,ASASS ,"BarraShoppingSul, 300, Avenida Diário de Notícias, Cristal, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90810-080, Brasil"
1799,SARIVIGIMZI ,"Rua Esculápio, Campo Grande, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 23042-500, Brasil"
1801,ZIPU ,"Ponto de Táxi Shopping Santa Cruz, 2560, Rua Domingos de Morais, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04036-000, Brasil"
1804,RIRAI CISAMZI ,"525, Avenida Protásio Alves, Rio Branco, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90630-160, Brasil"
1814,I CISI DA PRUSI ,"Avenida Dom Hélder Câmara, Cachambi, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20771-310, Brasil"
1816,RUGI CICIU SZIS ,"Park Shopping Barigüi, Rua Professor Pedro Viriato Parigot de Souza, Mossunguê, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80740-050, Brasil"
1820,PIRPALA ,"Rua Felisbela Gonçalves, Jardim Anália Franco, Vila Formosa, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03342-900, Brasil"
1822,PIRPALA ,"Morumbi Shopping, 1089, Avenida Roque Petroni Júnior, Santo Amaro, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04707-900, Brasil"
1833,ZUS ,"Rua Engenheiro Enaldo Cravo Peixoto, Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20530-230, Brasil"
1835,PASCIAMU ,"Hospital Sancta Maggiore Paraíso, 1137, Rua Maestro Cardim, Bela Vista, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01323-001, Brasil"
1842,TRAPRAM POI ,"Avenida Dom Hélder Câmara, Cachambi, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20771-310, Brasil"
1844,RUGI SMIRU CICIU SZIS ,"Rua Esculápio, Campo Grande, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 23042-500, Brasil"
1852,PILIMCUIOU ,"BarraShoppingSul, 300, Avenida Diário de Notícias, Cristal, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90810-080, Brasil"
1855,CRICS ,"Hotel Ramada, 19021, Avenida das Américas, Recreio dos Bandeirantes, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22790-703, Brasil"
1867,CUMOIARAS ,"Morumbi Shopping, 1089, Avenida Roque Petroni Júnior, Santo Amaro, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04707-900, Brasil"
1872,CUMOIARAS ,"Shopping Cidade São Paulo, Rua São Carlos do Pinhal, Morro dos Ingleses, Bela Vista, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01405-000, Brasil"
1873,CUMOIARAS QUAISQA ,"Shopping Cidade São Paulo, Rua São Carlos do Pinhal, Morro dos Ingleses, Bela Vista, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01405-000, Brasil"
1874,CUMOIARAS ,"Hospital Sancta Maggiore Paraíso, 1137, Rua Maestro Cardim, Bela Vista, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01323-001, Brasil"
1875,CUMOIARAS ,"Hospital Sancta Maggiore Paraíso, 1137, Rua Maestro Cardim, Bela Vista, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01323-001, Brasil"
1881,CUMOIARAS ,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22640-120, Brasil"
1882,CUMOIARAS QUAISQA MO ,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22640-120, Brasil"
1883,CIPIOURMU ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1888,ZIVIAIMIS ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
1899,VPUIUMO ,"Shopping Villa Lobos, 4777, Avenida Doutora Ruth Cardoso, Boaçava, Alto de Pinheiros, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05477-902, Brasil"
1910,ARIGAMIRAUR ,"Ponto de Táxi Shopping Santa Cruz, 2560, Rua Domingos de Morais, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04036-000, Brasil"
1911,USPIRMU FAMI SMIRU ,"Avenida Dom Hélder Câmara, Cachambi, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20771-310, Brasil"
1914,PIRMI DA SIPIR ,"Hotel Ramada, 19021, Avenida das Américas, Recreio dos Bandeirantes, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22790-703, Brasil"
1923,GUIAPUCI PURGUR ,"525, Avenida Protásio Alves, Rio Branco, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90630-160, Brasil"
1924,VIMS ,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22640-120, Brasil"
1925,I PIMACIRAI ,"Ponto de Táxi Shopping Santa Cruz, 2560, Rua Domingos de Morais, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04036-000, Brasil"
1926,META EASSU PURUMACU ,"Ponto de Táxi Shopping Santa Cruz, 2560, Rua Domingos de Morais, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04036-000, Brasil"
1928,SIZMUO RICAUMS ,"Park Shopping Barigüi, Rua Professor Pedro Viriato Parigot de Souza, Mossunguê, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80740-050, Brasil"
1930,USPUMUI CIRAICI ,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22640-120, Brasil"
1940,PAMACIS ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
1964,LUEMIS MOIM ,"Avenida Dom Hélder Câmara, Cachambi, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20771-310, Brasil"
1967,RIRIMI ,"Shopping Curitiba, 2300, Rua Brigadeiro Franco, Centro, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80250-130, Brasil"
1981,LIFM ,"Avenida Dom Hélder Câmara, Cachambi, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20771-310, Brasil"
1984,SUSZAIGA ,"Shopping Curitiba, 2300, Rua Brigadeiro Franco, Centro, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80250-130, Brasil"
1987,PIRPALA ,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22640-120, Brasil"
1992,CZALLA PUIMS ,"Shopping Curitiba, 2300, Rua Brigadeiro Franco, Centro, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80250-130, Brasil"
1996,META EASSU PURUMACU ,"Rua Esculápio, Campo Grande, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 23042-500, Brasil"
1997,META EASSU PURUMACU ,"Botafogo Praia Shopping, 400, Praia de Botafogo, Botafogo, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22250-040, Brasil"
1999,META EASSU PURUMACU ,"Shopping Curitiba, 2300, Rua Brigadeiro Franco, Centro, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80250-130, Brasil"
2002,META EASSU PURUMACU ,"Park Shopping Barigüi, Rua Professor Pedro Viriato Parigot de Souza, Mossunguê, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80740-050, Brasil"
2006,LUVAES ,"Botafogo Praia Shopping, 400, Praia de Botafogo, Botafogo, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22250-040, Brasil"
2007,ZIVIMUI ,"Shopping Cidade São Paulo, Rua São Carlos do Pinhal, Morro dos Ingleses, Bela Vista, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 01405-000, Brasil"
2008,META EASSU PURUMACU ,"Rua Engenheiro Enaldo Cravo Peixoto, Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20530-230, Brasil"
2012,EURECA ,"Park Shopping Barigüi, Rua Professor Pedro Viriato Parigot de Souza, Mossunguê, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80740-050, Brasil"
2013,EURECA ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
2014,EURECA ,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22640-120, Brasil"
2026,LU EUPAIMAR ,"Avenida Dom Hélder Câmara, Cachambi, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20771-310, Brasil"
2028,CZALLA PUIMS ,"Avenida Dom Hélder Câmara, Cachambi, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20771-310, Brasil"
2036,SUSZAIGA ,"Park Shopping Barigüi, Rua Professor Pedro Viriato Parigot de Souza, Mossunguê, Curitiba, Região Geográfica Imediata de Curitiba, Região Metropolitana de Curitiba, Região Geográfica Intermediária de Curitiba, Paraná, Região Sul, 80740-050, Brasil"
2037,LUVAES ,"Shopping Vila Olímpia, 360, Rua Olimpíadas, Vila Olímpia, Itaim Bibi, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04551-000, Brasil"
2043,IRUZZI ,"Rua Itacaiúna, Vila Andrade, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 05716-150, Brasil"
2047,LUVAS ,"Ponto de Táxi Shopping Santa Cruz, 2560, Rua Domingos de Morais, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04036-000, Brasil"
2049,SIRLE MUMUAS ,"Ponto de Táxi Shopping Santa Cruz, 2560, Rua Domingos de Morais, Vila Mariana, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04036-000, Brasil"
2050,IRUZZI ,"Mooca Plaza Shopping, 313, Rua Capitão Pacheco e Chaves, Mooca, Vila Prudente, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 03126-000, Brasil"
2052,AERUIR  ,"Avenida Dom Hélder Câmara, Cachambi, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20771-310, Brasil"
2055,SIMUI LIMOI ,"Rua Engenheiro Enaldo Cravo Peixoto, Tijuca, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 20530-230, Brasil"
